Snake#,Can#,Flight,Jday,date,OpenTime,CloseTime,Julian Open Time,Julian Closing Time,Jopen time Progressive,J close time Progressive,Latitude,Longitude,AltP_feet,AltP_meters,Radaralt_ft,Radaralt_m,SARP Year,Weather,Comments,H2 (ppbv)mult by 1.6,CH4 (ppmv),CO (ppbv),CO2_ppm,OCS (MS),DMS (MS),CFC-12 (C/D),CFC-11 (C/D),CFC-113 (D),CFC-114 (C/MS),H-1211 (C/D),H-1301 (C),H-2402 (D),HFC-152a (MS),HFC-134a (MS),HCFC-22 (MS),HCFC-142b,HCFC-141b (MS),HCFC-124 (MS),HFC-365mfc (MS),CHCl3 (C/D),CH3CCl3 (C/MS),CCl4 (C/MS),CH2Cl2 (C/D/MS),C2HCl3 (D/MS),C2Cl4 (C/MS),CH3Cl (MS),CH3Br (C/MS),CH3I (C/D),CH2Br2 (D),CHBrCl2 (D),CHBr2Cl (D),CHBr3 (C/MS),"1,2-DCE (MS)",MeONO2 (C/D),EtONO2 (C/D),i-PrONO2 (D),n-PrONO2 (C),2-BuONO2 (D),3-PeONO2 (D),2-PeONO2 (D),3-Methyl-2-BuONO2 (D),Ethane (E),Ethene (E),Ethyne (E),Propane (E/B),Propene (E),i-Butane (E),n-Butane (E),i-Butene (E),1-Butene (E),trans-2-Butene (MS),cis-2-Butene (MS),i-Pentane (E),n-Pentane (E),Isoprene (E/B),n-Hexane (E),n-Heptane (E),n-Octane (B),n-Nonane (B),n-Decane (B),"2,2-Dimethylbutane (B)","2,3-Dimethylbutane (MS)",2-Methylpentane (MS),3-Methylpentane (MS),2-Methylhexane (B),3-Methylhexane (B),"2,3-Dimethylpentane (B)","2,4-Dimethylpentane (B)",2-Methylheptane (B),3-Methylheptane (B),"2,2,4-Trimethylpentane (B)",Cyclopentane (B),Methylcyclopentane (B),Cyclohexane (B),Methylcylohexane (B),Benzene (E/MS),Toluene (B),Ethylbenzene (MS),m-Xylene (MS),p-Xylene (MS),m/p-Xylene (MS),o-Xylene (MS),Styrene (MS),i-Propylbenzene (MS),n-Propylbenzene (MS),3-Ethyltoluene (MS),4-Ethyltoluene (MS),2-Ethyltoluene (MS),"1,3,5-Trimethylbenzene (MS)","1,2,4-Trimethylbenzene (MS)","1,2,3-Trimethylbenzene (MS)",alpha-Pinene (MS),beta-Pinene (MS),Acetaldehyde (MS),Butanal (MS),Acetone (MS),Butanone (MS),Methanol (MS),Ethanol (MS)
3814,9301,2,177,6/26/17,19:10:01,19:10:41,177.7986,177.7991,42912.7986,42912.7991,33.95,-118.29,1761,450,,,2017,,,570,1.934,152,419,598,6.98,523,226,71.6,16.45,3.707,3.535,0.466,37.94,155.6,285.8,24.04,29.77,4.325,2.147,22.47,2.64,81.4,73.5,1.226,13.129,556,8.75,0.821,0.883,1.597,0.929,2.261,15.07,9.208,4.055,9.004,2.147,8.045,4.2,7.938,6.783,2459,301,355,1270,37,234,357,,0,0,0,328,146,11,59,22,15,0,20,,20,70,43,,,,41,,,50,16,53,25,13,70,100,13,,,23,11,,0,0,0,0,0,0,0,0,43,0,1522,37,3423,179,2067,1366
3819,9295,2,177,6/26/17,19:11:00,19:11:41,177.7993,177.7998,42912.7993,42912.7998,33.94,-118.34,916,192,,,2017,,Opened Twice,1035,2.207,659,429,621,38.03,520,236,71.6,16.21,4.71,3.653,0.433,145.72,414.7,422.8,24.67,37.09,6.048,2.298,46.57,3.69,81.8,130.9,6.127,27.393,572,14.77,2.214,1.656,5.311,3.288,6.935,22.99,17.784,9.001,24.707,5.065,22.931,12.832,25.825,22.222,9859,1468,1430,5548,228,1159,1704,,39,11,0,2076,813,192,250,106,53,42,72,,127,400,248,,,,108,,,252,67,206,104,75,293,464,77,,,186,79,,0,17,37,21,17,18,54,13,291,100,1630,70,4489,494,3674,1971
3804,9290,2,177,6/26/17,19:12:00,19:12:45,177.8,177.8005,42912.8,42912.8005,33.94,-118.39,437,25,,,2017,,Over Runway,951,2.139,491,475,622,6.11,522,234,71.8,16.33,4.252,3.608,0.457,119.87,284.5,390.5,25.33,36.59,4.416,1.395,40.06,3.67,81.8,106,4.397,16.374,554,31.75,2.158,1.44,4.919,3.222,6.379,21.35,14.073,8.941,23.651,5.561,26.087,13.981,24.89,21.211,9034,1029,1173,4894,95,1321,1464,,0,0,0,1413,569,0,175,74,39,25,18,,82,260,159,,,,77,,,166,52,161,74,75,214,345,49,,,86,43,,0,10,14,11,0,0,11,0,20,0,1802,37,4414,261,2916,2184
3813,9289,2,177,6/26/17,19:14:39,19:15:16,177.8018,177.8023,42912.8018,42912.8023,33.88,-118.47,1532,394,,,2017,,,624,1.885,165,448,603,0,521,225,71.1,16.28,3.778,3.573,0.429,38.16,155,283.9,23.99,29.08,5.156,1.5,21.19,2.59,80.7,72.5,0.989,3.504,555,6.76,0.881,0.814,1.579,0.856,1.906,14.05,8.796,4.362,9.279,2.071,7.505,3.958,6.807,6.368,1618,104,231,669,17,97,139,,0,0,0,148,56,0,28,0,0,0,0,,0,26,15,,,,14,,,27,0,30,25,23,43,36,0,,,0,0,,0,0,0,0,0,0,0,0,15,0,2120,91,4846,368,2847,1127
3820,9302,2,177,6/26/17,19:16:00,19:16:44,177.8028,177.8033,42912.8028,42912.8033,33.83,-118.43,2148,595,,,2017,,,515,1.827,51,425,581,1.13,517,228,70.9,16.27,3.352,3.475,0.447,11.79,93.2,232.9,22.41,25.19,3.817,1.143,10.68,2.31,81.7,52.6,0.334,1.328,549,5.74,0.111,0.679,0.31,0.175,0.736,11.98,5.569,1.03,1.019,0.284,0.757,0.493,1.087,0.746,440,24,64,70,15,0,13,,0,0,0,15,0,0,10,0,0,0,26,,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,17,31,888,29,1465,156,780,364
3805,9310,2,177,6/26/17,19:17:00,19:17:51,177.8035,177.8041,42912.8035,42912.8041,33.8,-118.4,2702,777,,,2017,,,571,1.818,49,421,586,0,520,225,70.7,16.46,3.311,3.412,0.426,10.52,90.2,230.9,23.11,24.25,2.844,0.925,9.9,2.28,80.9,47.8,0.191,1.03,543,6.21,0.054,0.586,0.233,0.131,0.413,10.78,5.367,0.777,0.4,0.109,0.202,0.142,0.389,0.237,321,11,35,0,0,0.00001,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,13,0,890,19,1038,69,882,224
3812,9308,2,177,6/26/17,19:20:00,19:20:45,177.8056,177.8061,42912.8056,42912.8061,33.7,-118.3,4086,1228,,,2017,,,542,1.822,50,423,581,0,520,225,70.9,16.3,3.358,3.423,0.437,14.75,90.1,234.9,23.11,25.37,1.815,1.114,10.81,2.28,81.1,49.3,0.277,1.093,547,6.39,0.057,0.617,0.23,0.096,0.513,11.07,4.984,1.132,0.99,0.157,0.413,0.229,0.155,0.189,461,14,36,42,0,0,0,,0,0,0,0,0,0,12,0,0,0,0,,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,20,0,1133,34,1867,179,1220,231
3821,9305,2,177,6/26/17,19:23:00,19:23:44,177.8076,177.8081,42912.8076,42912.8081,33.68,-118.14,5776,1761,,,2017,,,498,1.822,48,424,567,0,516,227,70.9,16.21,3.292,3.449,0.454,10.35,90.1,233.4,22.69,24.99,2.465,1.106,10.08,2.3,81.5,47.4,0.322,1.044,541,5.96,0.071,0.642,0.214,0.103,0.362,10.8,4.993,1.237,1.332,0.273,0.62,0.145,0.228,0.162,555,11,45,47,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,12,0,750,21,1480,114,697,157
3806,9309,2,177,6/26/17,19:28:01,19:28:49,177.8111,177.8117,42912.8111,42912.8117,33.64,-117.81,5787,1756,,,2017,,,537,1.82,49,417,572,0,518,225,70.1,16.21,3.304,3.369,0.437,11.16,91.4,229.5,22.65,25.27,2.154,0.902,9.95,2.27,81,43.6,0.118,1.077,538,5.92,0.076,0.584,0.23,0.112,0.461,10.35,4.208,1.324,1.34,0.222,0.603,0.146,0.132,0.136,534,12,49,50,0,0.00001,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,13,0,676,15,928,49,682,156
3822,9313,2,177,6/26/17,19:33:00,19:33:44,177.8146,177.8151,42912.8146,42912.8151,33.56,-117.49,4432,1331,,,2017,,,537,1.827,46,412,573,0,517,226,70.9,16.07,3.29,3.355,0.455,9.73,92.7,231.8,22.18,24.74,1.447,1.088,9.94,2.27,81.1,47.9,0.273,1.082,540,6.43,0.1,0.633,0.263,0.132,0.471,10.43,4.95,1.022,0.978,0.191,0.424,0.135,0.212,0.229,460,15,40,42,0,0,0,,0,0,0,0,0,18,11,0,0,0,0,,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,30,0,755,24,1022,99,627,176
3807,9299,2,177,6/26/17,19:36:00,19:36:45,177.8167,177.8172,42912.8167,42912.8172,33.59,-117.32,4407,1331,,,2017,,"Over mountains, chopping",545,1.85,80,413,573,1.53,516,223,70.8,16.26,3.304,3.443,0.44,15.5,99.6,237.8,22.45,24,1.969,0.945,11.92,2.31,80.6,49.1,0.278,1.635,542,6.04,0.246,0.618,0.549,0.331,0.779,10.85,5.412,1.64,2.466,0.488,1.66,0.735,1.33,1.162,664,42,79,155,0,28,43,,0,0,0,37,14,304,0,0,0,0,0,,0,0,0,,,,0,,,0,0,0,0,0,11,11,0,,,0,0,,0,0,0,0,0,0,0,0,236,73,871,17,1641,110,2374,297
3810,9306,2,177,6/26/17,19:38:00,19:38:42,177.8181,177.8185,42912.8181,42912.8185,33.6,-117.2,3699,1080,,,2017,,Boundary Layer,572,1.861,125,417,601,6.19,519,227,71.4,16.65,3.56,3.521,0.434,44.24,122.7,262.3,23.68,29.02,2.889,1.704,18.01,2.49,81.1,65,0.552,2.348,568,7.73,0.627,0.739,1.29,0.62,1.598,12.58,7.047,2.804,5.642,1.197,4.045,1.921,3.375,3.336,998,91,144,455,38,59,96,,10,0,0,154,49,188,23,10,0,0,0,,10,22,16,,,,13,,,22,0,18,28,33,30,33,0,,,0,0,,0,0,0,0,0,0,0,0,153,64,1130,44,4400,333,3640,808
3823,9297,2,177,6/26/17,19:40:00,19:40:46,177.8194,177.82,42912.8194,42912.82,33.64,-117.11,3640,1082,,,2017,,,566,1.86,143,419,593,6.57,519,227,71.3,16.14,3.48,3.447,0.452,29.37,140,277.6,22.49,28.39,3.746,1.791,20.85,2.51,81.3,63,0.99,3.11,564,7.06,0.723,0.798,1.713,0.836,1.394,12.01,7.038,3.349,7.71,1.444,5.649,2.678,5.031,4.663,1149,112,200,747,19,80,145,,0,0,0,243,75,102,28,0,0,0,0,,15,38,23,,,,27,,,38,0,17,18,23,34,44,0,,,12,0,,0,0,0,0,0,0,0,0,163,41,1220,33,2906,252,3707,680
